"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"102","LgYghvu6Vj4","I’ve never seen one either","I’ve never seen one either","Maria Isabella Ramirez","https://yt3.ggpht.com/ytc/AAUvwnj7tooq5zPK_zg71AAgpbu1aqnYka2FcVFK5w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnobsMajyzjeo7bkQO_W4Og","UCnobsMajyzjeo7bkQO_W4Og","TRUE","none","1","2021-01-30T03:03:26Z","2021-01-30T03:03:26Z","UgzJkQXucV2Exs4RIs54AaABAg.9IPpfLI1nhV9J7JxlCTQ4f","UgzJkQXucV2Exs4RIs54AaABAg",NA
"103","LgYghvu6Vj4","Only place I’ve seen them in California (los Angeles) is areas where majority of the community is rich or white. Never in lower income cities.","Only place I’ve seen them in California (los Angeles) is areas where majority of the community is rich or white. Never in lower income cities.","Kaneki","https://yt3.ggpht.com/ytc/AAUvwnjt4ciHPbcVQRiMnwKZUHRTllEGyXgEeKHbWBBKVg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyv4AEGHLLOkrJQmMgcMcgA","UCyv4AEGHLLOkrJQmMgcMcgA","TRUE","none","1","2021-01-27T10:32:16Z","2021-01-27T10:32:16Z","UgzJkQXucV2Exs4RIs54AaABAg.9IPpfLI1nhV9J0OwSsON3-","UgzJkQXucV2Exs4RIs54AaABAg",NA
"104","LgYghvu6Vj4","I&#39;ve never seen one","I've never seen one","Mya Wilson","https://yt3.ggpht.com/ytc/AAUvwni2ItjkSG3OaUZtFchC3pH0z6CQaaA2PQdyMA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCuETCG6WVcScQUXIrNGNjdg","UCuETCG6WVcScQUXIrNGNjdg","TRUE","none","0","2021-01-18T04:41:04Z","2021-01-18T04:41:04Z","UgzJkQXucV2Exs4RIs54AaABAg.9IPpfLI1nhV9IdaaHO2R4Z","UgzJkQXucV2Exs4RIs54AaABAg",NA
"105","LgYghvu6Vj4","I’m Canadian and neither have I. We don’t have it here","I’m Canadian and neither have I. We don’t have it here","Miika B","https://yt3.ggpht.com/ytc/AAUvwnjbyH4N82Yf8acr73_n3R1WSSeoPJ0z0J4GsltR=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCa05pllDE9WgTmU4On49Xkg","UCa05pllDE9WgTmU4On49Xkg","TRUE","none","2","2021-01-16T23:30:52Z","2021-01-16T23:30:52Z","UgzJkQXucV2Exs4RIs54AaABAg.9IPpfLI1nhV9IaTIShbTSy","UgzJkQXucV2Exs4RIs54AaABAg",NA
"106","LgYghvu6Vj4","I used to go often but now we have closed borders. If you get the chance go. So many great things including their recycled bags. I’ve been using mine for about fifteen years.","I used to go often but now we have closed borders. If you get the chance go. So many great things including their recycled bags. I’ve been using mine for about fifteen years.","S M","https://yt3.ggpht.com/ytc/AAUvwngKMK0xHh-Kuzhdwmiy8MmXe72uAx0YEG7SPcvD=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-gviij43LUsJHRWDdSDWgA","UC-gviij43LUsJHRWDdSDWgA","TRUE","none","1","2021-01-14T05:41:50Z","2021-01-14T05:41:50Z","UgzJkQXucV2Exs4RIs54AaABAg.9IPpfLI1nhV9IUPMp_jyi7","UgzJkQXucV2Exs4RIs54AaABAg",NA
"107","LgYghvu6Vj4","@V W But dogs are domesticated. Does that mean we should eat them too?<br /><br />Edit: I&#39;m not vegan but I support people who are since veganism is a really positive lifestyle for the world/environment/animals, etc.","@V W But dogs are domesticated. Does that mean we should eat them too?

Edit: I'm not vegan but I support people who are since veganism is a really positive lifestyle for the world/environment/animals, etc.","BooksToAshes","https://yt3.ggpht.com/ytc/AAUvwng6zIgs1bLEDqxQxsVwfSPw9suvzk2CnnI-N9PoRA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCN_8bv_fG8CtcEbQuhJD23w","UCN_8bv_fG8CtcEbQuhJD23w","TRUE","none","0","2020-09-12T01:35:05Z","2020-09-12T01:36:21Z","UgwgSnoc_emLRQz4cPF4AaABAg.9D-6NtsEqo49DUfZ5L94gF","UgwgSnoc_emLRQz4cPF4AaABAg",NA
"108","LgYghvu6Vj4","@V W I aint a libtard, or a rebulicunt, I&#39;m an earthling. Illuminait controls both parties.","@V W I aint a libtard, or a rebulicunt, I'm an earthling. Illuminait controls both parties.","Xendrius","https://yt3.ggpht.com/ytc/AAUvwniHZcvWp2tJALlB0GvS2Ghjdc6K6bwZXfY681gCBQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyX8H5paMpxF9u9tAXW7vTQ","UCyX8H5paMpxF9u9tAXW7vTQ","TRUE","none","0","2020-09-09T13:20:36Z","2020-09-09T13:20:36Z","UgwgSnoc_emLRQz4cPF4AaABAg.9D-6NtsEqo49DOCuqbLSbX","UgwgSnoc_emLRQz4cPF4AaABAg",NA
"109","LgYghvu6Vj4","@V W Ye the lord made cow milk, just as he made orangutang milk, doesn&#39;t mean we are supposed to steal a pregnant cow&#39;s milk (which by the way tastes disgusting).<br /><br />They have to do a lot of things to make cow&#39;s milk &quot;tasty&quot;.<br /><br />Meanwhile not much has to be done to soy milk to turn it to a &quot;cheesy&quot; form.","@V W Ye the lord made cow milk, just as he made orangutang milk, doesn't mean we are supposed to steal a pregnant cow's milk (which by the way tastes disgusting).

They have to do a lot of things to make cow's milk ""tasty"".

Meanwhile not much has to be done to soy milk to turn it to a ""cheesy"" form.","Xendrius","https://yt3.ggpht.com/ytc/AAUvwniHZcvWp2tJALlB0GvS2Ghjdc6K6bwZXfY681gCBQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyX8H5paMpxF9u9tAXW7vTQ","UCyX8H5paMpxF9u9tAXW7vTQ","TRUE","none","3","2020-09-06T14:49:18Z","2020-09-06T14:49:18Z","UgwgSnoc_emLRQz4cPF4AaABAg.9D-6NtsEqo49DGdfsr-mlV","UgwgSnoc_emLRQz4cPF4AaABAg",NA
"110","LgYghvu6Vj4","* they’re or they are","* they’re or they are","Sophie Lauren","https://yt3.ggpht.com/ytc/AAUvwng7sTLSiOJpaTpA1VrGERif9Y-qiMUBO3nupSTbiQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrlaR0u2acdX0zpt9Qc5WkQ","UCrlaR0u2acdX0zpt9Qc5WkQ","TRUE","none","0","2020-08-10T21:36:35Z","2020-08-10T21:36:35Z","Ugwlie7D2AjS0JHkmcV4AaABAg.9CBFqzZtmIZ9CBqpFn4lmI","Ugwlie7D2AjS0JHkmcV4AaABAg",NA
"111","LgYghvu6Vj4","<U+0001F602><U+0001F602>I love the happy dance you did after testing the tofu","<U+0001F602><U+0001F602>I love the happy dance you did after testing the tofu","Terry Webi","https://yt3.ggpht.com/ytc/AAUvwngXNbzba8dqp2kLL-0sKqfNOkq68GaHEq8vCrNRsw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAhV7TRjEEeUefPDXdmzhZg","UCAhV7TRjEEeUefPDXdmzhZg","TRUE","none","0","2020-07-16T08:05:12Z","2020-07-16T08:05:12Z","UgymHhC0uzYspHHkEjV4AaABAg",NA,NA
"112","LgYghvu6Vj4","Can i apply the same recipie for cheese cottage as well","Can i apply the same recipie for cheese cottage as well","Malcolm Mathias","https://yt3.ggpht.com/ytc/AAUvwnjBUYWy12Le5REnn8E0OypHw1zK-MO0wBdwR4LA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOAx_ZbBIN5Xg7Yk7_b18-g","UCOAx_ZbBIN5Xg7Yk7_b18-g","TRUE","none","0","2020-07-14T15:57:49Z","2020-07-14T15:57:49Z","UgxtOAKdy6iRDudHm4x4AaABAg",NA,NA
"113","LgYghvu6Vj4","Wow, that is excellent.  This is the first time I see your channel and the first time to see how to make crispy tofu.  Thanks for sharing!  I love it or better my husband (vegan) will love it and will thank you.","Wow, that is excellent.  This is the first time I see your channel and the first time to see how to make crispy tofu.  Thanks for sharing!  I love it or better my husband (vegan) will love it and will thank you.","Conny Lind","https://yt3.ggpht.com/ytc/AAUvwnh-UimlxEMNVv8Ydkc5U9GTcY5rDMohYTPn2mRGYw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNcbB9fLBg0A2QbrAJ8IL0w","UCNcbB9fLBg0A2QbrAJ8IL0w","TRUE","none","0","2020-07-12T20:44:28Z","2020-07-12T20:44:28Z","UgyZe_gOlHRUiNHIzJ54AaABAg",NA,NA
"114","LgYghvu6Vj4","No oil please, bad for one&#39;s health!","No oil please, bad for one's health!","KET TOO","https://yt3.ggpht.com/ytc/AAUvwni-BMeK_sY4g3Q1wlpOKDWAK-NxvTK6fSKcO1NA3g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRQIKg5H66dScdtRmOEiqQQ","UCRQIKg5H66dScdtRmOEiqQQ","TRUE","none","0","2020-07-12T15:59:05Z","2020-07-12T15:59:05Z","UgwjWBGMsqLd0vKP1NV4AaABAg",NA,NA
"115","LgYghvu6Vj4","I love Tofu! <U+0001F60B> It looks super delicious, I can’t wait to make it. Thank you Dani for your great recipes! <U+0001F44D>","I love Tofu! <U+0001F60B> It looks super delicious, I can’t wait to make it. Thank you Dani for your great recipes! <U+0001F44D>","Jade Duong","https://yt3.ggpht.com/ytc/AAUvwnhdPXspHirk1MV8n-5DL5secqwQgYcjZ2-csw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCGCzSP8fTFIzNsrcX2GLC9A","UCGCzSP8fTFIzNsrcX2GLC9A","TRUE","none","1","2020-07-12T02:05:05Z","2020-07-12T02:05:05Z","UgyK5kF1OTp9xhMYBy94AaABAg",NA,NA
"116","LgYghvu6Vj4","yummy","yummy","rachel","https://yt3.ggpht.com/ytc/AAUvwni1n0rGLkt8cB7euv4zENe9Lqw-YEAPaA0DjswLgw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCg67ZCN-CbV26-8zak7GfjA","UCg67ZCN-CbV26-8zak7GfjA","TRUE","none","0","2020-07-04T22:59:19Z","2020-07-04T22:59:19Z","Ugyj4C4Kotb6pIlpcid4AaABAg",NA,NA
"117","LgYghvu6Vj4","The recipe sounded great...until animal juices were introduced.","The recipe sounded great...until animal juices were introduced.","Cher-Ami Rose","https://yt3.ggpht.com/ytc/AAUvwnj-zseit4KyrdAGfkdkP1zPIaLYYcgnuIbFVwMY=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbCohOgX7NJA73vFNjgfiVQ","UCbCohOgX7NJA73vFNjgfiVQ","TRUE","none","0","2020-07-04T01:33:19Z","2020-07-04T01:33:19Z","UgxTS1z8QiLzPEnUn7Z4AaABAg",NA,NA
"118","LgYghvu6Vj4","I always make my tofu like this. Thanks a lot","I always make my tofu like this. Thanks a lot","mary","https://yt3.ggpht.com/ytc/AAUvwniCLKp_Ekr-WChNfayD0XFXniO94XFU7jiqoRD89w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCerViOfepfVy-vOLHIK4DuQ","UCerViOfepfVy-vOLHIK4DuQ","TRUE","none","0","2020-07-01T14:17:39Z","2020-07-01T14:17:39Z","UgxF_TnittLEEwS9j3t4AaABAg",NA,NA
"119","LgYghvu6Vj4","I don’t know why but this never works for me <U+0001F62D>","I don’t know why but this never works for me <U+0001F62D>","Corina","https://yt3.ggpht.com/ytc/AAUvwnhHmX_5goaDYw9weDsTtodZwlVc-oWG64VgbQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCfVXzEj5A-4R1EXXXyTGm_Q","UCfVXzEj5A-4R1EXXXyTGm_Q","TRUE","none","0","2020-06-29T01:34:37Z","2020-06-29T01:34:37Z","UgwV_x7wtX6ywDoRlQx4AaABAg",NA,NA
"120","LgYghvu6Vj4","This looked so good.I am going to try Tofu this way.","This looked so good.I am going to try Tofu this way.","83prettyblack","https://yt3.ggpht.com/ytc/AAUvwnis_n4Dd9TZU5kIGHpVlRGMj8H3wL7GiUBYX0WUUg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5WUlbgYt_RIDfBKdbd4QLQ","UC5WUlbgYt_RIDfBKdbd4QLQ","TRUE","none","1","2020-06-28T16:53:13Z","2020-06-28T16:53:13Z","Ugy3weCDLYnwUK3QDGR4AaABAg",NA,NA
"121","LgYghvu6Vj4","I will try it out tonight","I will try it out tonight","Thomas Wilke","https://yt3.ggpht.com/ytc/AAUvwnhg8haLgeOirmcC6tP2ehJlijCShx1fz8HLfw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4ggcFO7TFcAztvMaHFKhHg","UC4ggcFO7TFcAztvMaHFKhHg","TRUE","none","0","2020-06-27T09:45:20Z","2020-06-27T09:45:20Z","UgxQBspvzkrrSmBWEVZ4AaABAg",NA,NA
"122","LgYghvu6Vj4","these are amazing!","these are amazing!","Kobi Aharon","https://yt3.ggpht.com/ytc/AAUvwnjNpEEOTE-U_rSmp6RUv2oJY0nvLOs92vzXWg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVLJAjBrjfk5Hz0vjqss02Q","UCVLJAjBrjfk5Hz0vjqss02Q","TRUE","none","0","2020-06-26T18:56:43Z","2020-06-26T18:56:43Z","UgxTgH9frTPam2CNl_l4AaABAg",NA,NA
"123","LgYghvu6Vj4","Looks so lovely n yummy.....am gonna try it asap n let u know<U+0001F609>","Looks so lovely n yummy.....am gonna try it asap n let u know<U+0001F609>","priti aujeet","https://yt3.ggpht.com/ytc/AAUvwngOvT6nE500j0B67-6KWRfQiItvogLj3vahyQrp=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCaqF15fxB6EfLQfVv9SFWiA","UCaqF15fxB6EfLQfVv9SFWiA","TRUE","none","0","2020-06-20T12:05:57Z","2020-06-20T12:05:57Z","Ugwtqt_mOslbdrWhwgN4AaABAg",NA,NA
"124","LgYghvu6Vj4","Love tofu! And love the bloopers at the end <U+0001F606><U+2665><U+FE0F>","Love tofu! And love the bloopers at the end <U+0001F606><U+2665><U+FE0F>","Kheiry Echevarria","https://yt3.ggpht.com/ytc/AAUvwni2jRZIAa2AqJLwxKMplnHVD0P3NrL-Ij7xMzhPVw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChqL-aOHBJGWE3k9pmN5xmQ","UChqL-aOHBJGWE3k9pmN5xmQ","TRUE","none","0","2020-06-17T17:27:32Z","2020-06-17T17:27:32Z","UgzWsQL_9EupEYcQfbd4AaABAg",NA,NA
"125","LgYghvu6Vj4","Thank you Clean &amp; Delicious I will make this one too. I also made a tofu nuggets @  and <br />tofu in oyster sauce @ I hope you can check it.","Thank you Clean & Delicious I will make this one too. I also made a tofu nuggets @  and 
tofu in oyster sauce @ I hope you can check it.","Foodiez Cravings","https://yt3.ggpht.com/ytc/AAUvwnijFhr2geA-pI8jK5B0iU35AEsAtxtQc1AUkclmBQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-HLN-Lx86tkB7XdImpwwsQ","UC-HLN-Lx86tkB7XdImpwwsQ","TRUE","none","0","2020-06-17T13:53:20Z","2020-06-17T13:53:20Z","UgzDOjfA7mED2wFcCmt4AaABAg",NA,NA
"126","LgYghvu6Vj4","the first one hits different","the first one hits different","fernanda skipps","https://yt3.ggpht.com/ytc/AAUvwni1GnVRkqLWUMRBwyw5VqtSDvknnGzxakVi_MmsOQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UComys26N_eWFlVOxYattbTg","UComys26N_eWFlVOxYattbTg","TRUE","none","1","2020-06-15T22:09:49Z","2020-06-15T22:09:49Z","UgzVqioMBriWMvzRmbx4AaABAg",NA,NA
"127","LgYghvu6Vj4","I’m new to the vegetarian lifestyle. I made tofu for the first time tonight and followed all of the directions! IT CAME OUT AMAZING !!!! I can’t wait to start exploring these new recipes <U+0001F60B><U+0001F919><U+0001F3FD>","I’m new to the vegetarian lifestyle. I made tofu for the first time tonight and followed all of the directions! IT CAME OUT AMAZING !!!! I can’t wait to start exploring these new recipes <U+0001F60B><U+0001F919><U+0001F3FD>","Larissa Perez","https://yt3.ggpht.com/ytc/AAUvwnj5sI0ifcOIAeZsDiCl1BJdENPWP9rrp2XyCTUt9g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwetnIcBwT7r7bALlZx7qhw","UCwetnIcBwT7r7bALlZx7qhw","TRUE","none","0","2020-06-15T03:25:58Z","2020-06-15T03:25:58Z","UgyVeC6IDKdSS4i7Kn54AaABAg",NA,NA
"128","LgYghvu6Vj4","Looks delicious! I’m so trying this!","Looks delicious! I’m so trying this!","tamia11 falanna","https://yt3.ggpht.com/ytc/AAUvwnhSrCg6DC7fhk_6TsvRHrOefOYfbHoUg7TE3g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCybBa2Uc96iqutlNdEysKzQ","UCybBa2Uc96iqutlNdEysKzQ","TRUE","none","1","2020-06-13T00:15:54Z","2020-06-13T00:15:54Z","UgwSv9KXY6D3M-95d_14AaABAg",NA,NA
"129","LgYghvu6Vj4","I&#39;ll betrying the terriyaki tofu with white rice and broccoli.","I'll betrying the terriyaki tofu with white rice and broccoli.","Blueskygal","https://yt3.ggpht.com/ytc/AAUvwngJAFDFTwYk53wywLIRa9dZsaAnpogD41azqA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_CxQwlb5mUrk_-FV7pUK9w","UC_CxQwlb5mUrk_-FV7pUK9w","TRUE","none","0","2020-06-10T00:06:59Z","2020-06-10T00:06:59Z","UgzXWLOXfMzUX1PkD1h4AaABAg",NA,NA
"130","LgYghvu6Vj4","Looking forward to the viewers feedback on the Masala Tofu Recipe: <a href=""https://youtu.be/XyqKu7kSeOs"">https://youtu.be/XyqKu7kSeOs</a>","Looking forward to the viewers feedback on the Masala Tofu Recipe: https://youtu.be/XyqKu7kSeOs","The Joint Family Kitchen","https://yt3.ggpht.com/ytc/AAUvwnh-UW7y5VU4rzX03XCpW8_22mWDSRN-qXgmWQ25qQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgWYulnI9jVbikYmU6bVpXA","UCgWYulnI9jVbikYmU6bVpXA","TRUE","none","0","2020-06-08T23:56:36Z","2020-06-08T23:56:36Z","UgzeCboHc7ayK0EIxsV4AaABAg",NA,NA
"131","LgYghvu6Vj4","<a href=""https://www.youtube.com/watch?v=LgYghvu6Vj4&amp;t=2m35s"">2:35</a> holy shite did she just seriously try to make examples of what can be used as a weight? You mean use stuff that has weight? Damn how could we possibly live without this kind of enlightened insight","2:35 holy shite did she just seriously try to make examples of what can be used as a weight? You mean use stuff that has weight? Damn how could we possibly live without this kind of enlightened insight","Professor Frog","https://yt3.ggpht.com/ytc/AAUvwngx1VApOc18vruFfIghQ-KeOQQBOpY9Vg6KtF3kEA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNrwhnxNYMxnM97QvJKSRYA","UCNrwhnxNYMxnM97QvJKSRYA","TRUE","none","0","2020-06-06T15:18:23Z","2021-01-17T18:54:59Z","Ugy4TBYz5yHpOP4ZCOZ4AaABAg",NA,NA
"132","LgYghvu6Vj4","This was delicious and my first time making tofu ! I did cook it too long as my oven runs hot - but thanks to you I will be eating Tofu","This was delicious and my first time making tofu ! I did cook it too long as my oven runs hot - but thanks to you I will be eating Tofu","Shanese I.","https://yt3.ggpht.com/ytc/AAUvwngrCs5gAOFOr_S-RwTkqCIM-s66DrqENB7-ww=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCmxPmV72hK-EazYn4kflY_g","UCmxPmV72hK-EazYn4kflY_g","TRUE","none","1","2020-06-05T02:08:53Z","2020-06-05T02:08:53Z","UgzlSxzQX7OpWuF_YUp4AaABAg",NA,NA
"133","LgYghvu6Vj4","Recently found C &amp; D.... and I’m obsessed. I’ve tried several recipes, and they usually turn out awesome! Ha! And the ones that don’t are definitely my fault. <U+0001F602>Tonight we tried the tofu, and it turned out great. We actually made a double batch because we were so excited about the versatility. Keep the recipes coming!!!","Recently found C & D.... and I’m obsessed. I’ve tried several recipes, and they usually turn out awesome! Ha! And the ones that don’t are definitely my fault. <U+0001F602>Tonight we tried the tofu, and it turned out great. We actually made a double batch because we were so excited about the versatility. Keep the recipes coming!!!","Amanda Fleskoski","https://yt3.ggpht.com/ytc/AAUvwnizNmnNKK-2UrgsYTuAPAYeYAl8QM54sf325g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCabTAMU4EWb127Y8c7l69iw","UCabTAMU4EWb127Y8c7l69iw","TRUE","none","2","2020-06-02T04:14:03Z","2020-06-02T04:14:03Z","Ugye4n5U78bAbWctHPl4AaABAg",NA,NA
"134","LgYghvu6Vj4","Great recipe.... Thank you!","Great recipe.... Thank you!","Lorraine Hale","https://yt3.ggpht.com/ytc/AAUvwni0EAc6glB4fT-X1SDrVvBukrEj_piFTV7NQA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqOwax25Mk11_DwYLNRaWBg","UCqOwax25Mk11_DwYLNRaWBg","TRUE","none","0","2020-06-01T01:59:14Z","2020-06-01T01:59:14Z","UgyZW15qj8bZXRY03SR4AaABAg",NA,NA
"135","LgYghvu6Vj4","Sexy chef!!!!! Thanks x","Sexy chef!!!!! Thanks x","Austin Baudrillard","https://yt3.ggpht.com/ytc/AAUvwnilk8JqOb3qem-KCiiGcBbyokpfdpnMUDLxag=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChoL9mmoyLvAOEqnQHirgWQ","UChoL9mmoyLvAOEqnQHirgWQ","TRUE","none","0","2020-05-31T07:39:59Z","2020-05-31T07:39:59Z","UgwmZvO8_BWvpEqCKEl4AaABAg",NA,NA
"136","LgYghvu6Vj4","I probably  will make the one with teriyaki sauce<U+0001F44D><U+0001F3FB>","I probably  will make the one with teriyaki sauce<U+0001F44D><U+0001F3FB>","Rosemary Abreu","https://yt3.ggpht.com/ytc/AAUvwng4mcJH3ir2J5ywP1OT87JlMPEtteVCZyjWtBMx55w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCATxzhgJO8CyrhhupNrK2Tw","UCATxzhgJO8CyrhhupNrK2Tw","TRUE","none","0","2020-05-24T12:53:15Z","2020-05-24T12:53:15Z","UgwaZotjhjVulDGXP_t4AaABAg",NA,NA
"137","LgYghvu6Vj4","<U+0001F60B><U+0001F44F><U+0001F3FB>&quot;Soooo good&quot;<U+2665><U+FE0F>","<U+0001F60B><U+0001F44F><U+0001F3FB>""Soooo good""<U+2665><U+FE0F>","Be Your Own Force Of Nature","https://yt3.ggpht.com/ytc/AAUvwngICszWfo2ZMfZ0KBxlUo_xEyJ_UAtLufs6_BhnKX4=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUHw33wfJ0HnNkwsZniFfvw","UCUHw33wfJ0HnNkwsZniFfvw","TRUE","none","0","2020-05-23T21:35:47Z","2020-05-23T21:35:47Z","UgzX9waiUeSJZdx9Xj14AaABAg",NA,NA
"138","LgYghvu6Vj4","Tofu is a youtober","Tofu is a youtober","Arnes avdylaj","https://yt3.ggpht.com/ytc/AAUvwnhJHfyEmKAEZswPHFq3CUjhVjERtqDiOW-GF-GW=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWSxGDlQwzt1CNkopFA55tw","UCWSxGDlQwzt1CNkopFA55tw","TRUE","none","0","2020-05-19T17:53:49Z","2020-05-19T17:53:49Z","UgzJ-Um-EpCm5mQlv7l4AaABAg",NA,NA
"139","LgYghvu6Vj4","can i use coconut oil instead of avocado oil?","can i use coconut oil instead of avocado oil?","Ennie & Mylah","https://yt3.ggpht.com/ytc/AAUvwnhuifUjjLgM7n4-QYCTQY71OqBCDMaJ2Y9CwbCMrQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0yIub1rrPz3KvXIVgTX4fQ","UC0yIub1rrPz3KvXIVgTX4fQ","TRUE","none","0","2020-05-18T22:07:19Z","2020-05-18T22:07:19Z","Ugxx_NqmQJLIO4MMzsZ4AaABAg",NA,NA
"140","LgYghvu6Vj4","I made it today with a side of steamed broccoli !!! So yummy <U+0001F60A>","I made it today with a side of steamed broccoli !!! So yummy <U+0001F60A>","vannah galore","https://yt3.ggpht.com/ytc/AAUvwnhzj5irNXRsyD7pngxRnF1mV73dAAWcpUWKZEazRQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkSc3v8syJBMSKELWoJfYvg","UCkSc3v8syJBMSKELWoJfYvg","TRUE","none","0","2020-05-18T21:07:05Z","2020-05-18T21:07:05Z","UgwfRPUbe-6qJAdaKIt4AaABAg",NA,NA
"141","LgYghvu6Vj4","This looks fire !! Excited to try it the spicy teriyaki with rice","This looks fire !! Excited to try it the spicy teriyaki with rice","Vivian Rodriguez","https://yt3.ggpht.com/ytc/AAUvwniJxCHX5LomtlfmfGX2k1PEFd5sVgpqBvw9dQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCkNO8t3dY-mU2WznuWzOccw","UCkNO8t3dY-mU2WznuWzOccw","TRUE","none","0","2020-05-18T06:14:14Z","2020-05-18T06:14:14Z","Ugw0r3K7B6E1HMKS9wF4AaABAg",NA,NA
"142","LgYghvu6Vj4","I just finished making this tofu and tossed it with a tomato red chili sauce. It is absolutely amazing! The tofu smells and tastes delicious and crispy. I highly recommend this technique for baking crispy tofu. Thanks Dani!!","I just finished making this tofu and tossed it with a tomato red chili sauce. It is absolutely amazing! The tofu smells and tastes delicious and crispy. I highly recommend this technique for baking crispy tofu. Thanks Dani!!","PbLigand","https://yt3.ggpht.com/ytc/AAUvwnjHKOaxaJx7K-7OCshvQXLadwm7c4ie0m6ORg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCernkzZK6nzpY6wQdbd7wkw","UCernkzZK6nzpY6wQdbd7wkw","TRUE","none","1","2020-05-16T00:14:53Z","2020-05-16T00:14:53Z","Ugzw3zKfkXfYBC9-d_h4AaABAg",NA,NA
"143","LgYghvu6Vj4","thanks (:","thanks (:","mir","https://yt3.ggpht.com/ytc/AAUvwnijGa33r-6pIz5qqSsYUzcO9MPouVfJKkAewOUIrQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCEYxqeC1ja1zMOExWWL7sqw","UCEYxqeC1ja1zMOExWWL7sqw","TRUE","none","0","2020-05-14T23:05:37Z","2020-05-14T23:05:37Z","Ugw33jT0QdCOdlblVKV4AaABAg",NA,NA
"144","LgYghvu6Vj4","I have always been scared of Tofu but now it is my favorite thing to cook","I have always been scared of Tofu but now it is my favorite thing to cook","LunaOfTheMoon","https://yt3.ggpht.com/ytc/AAUvwngg7ifCPiP7oX9HbjE04zXDAMQlTKAywgakk92A9g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC48-rW5KglteIlsH8DVmuRA","UC48-rW5KglteIlsH8DVmuRA","TRUE","none","1","2020-05-13T21:42:26Z","2020-05-13T21:42:26Z","UgwpLvVWbxACJGcYGV54AaABAg",NA,NA
